OTU_ID	Cleaned.NXT039.NC01	Cleaned.NXT039.NC02	Cleaned.NXT039.NC03	Cleaned.NXT039.NC04	Cleaned.NXT039.NC05	Cleaned.NXT039.NC06	Cleaned.NXT039.NC07	Cleaned.NXT039.NC08	Cleaned.NXT039.NC09	Cleaned.NXT039.NC10	Cleaned.NXT039.NC11	Cleaned.NXT039.NC12	Cleaned.NXT039.NC13	Cleaned.NXT039.NC14	Cleaned.NXT039.NC15	Cleaned.NXT039.NC16	Cleaned.NXT039.NC17	Cleaned.NXT039.NC18	Cleaned.NXT039.NC19	Cleaned.NXT039.NC20	Cleaned.NXT039.NC21	Cleaned.NXT039.NC22	Cleaned.NXT039.NC23	Cleaned.NXT039.NC24	Cleaned.NXT039.NC25	Cleaned.NXT039.NC26	Cleaned.NXT039.NC27	Cleaned.NXT039.NC28	Cleaned.NXT039.NC29	Cleaned.NXT039.NC30	Cleaned.NXT039.NC31	Cleaned.NXT039.NC32	Cleaned.NXT039.NC33	Cleaned.NXT039.NC34	Cleaned.NXT039.NC35	Cleaned.NXT039.NC36	Cleaned.NXT039.NC37	Cleaned.NXT039.NC38	Cleaned.NXT039.NC39	Cleaned.NXT039.NC40	Cleaned.NXT039.NC41	Cleaned.NXT039.NC42	Cleaned.NXT039.NC43	Cleaned.NXT039.NC44	Cleaned.NXT039.NC45	Cleaned.NXT039.NC46	Cleaned.NXT039.NC47	Cleaned.NXT039.NC48	Cleaned.NXT039.NC49	Cleaned.NXT039.NC50	Cleaned.NXT039.NC51	Cleaned.NXT039.NC52	Cleaned.NXT039.NC53	Cleaned.NXT039.NC54	Cleaned.NXT039.NC55	Cleaned.NXT039.NC56	Cleaned.NXT039.NC57	Cleaned.NXT039.NC58	Cleaned.NXT039.NC59	Cleaned.NXT039.NC60	Cleaned.NXT039.NC61	Cleaned.NXT039.NC62	Cleaned.NXT039.NC63	taxonomy
OTU_284	0	0	64.38359262	13.4564469	2.297777475	0	9.305507101	11.72390733	0	19.2821455	8.813704525	0	0	0	226.7156959	0	3333.25873	2840.330942	0	0	0	0	0	5.516490239	0	0	0	0	0	0	0	0	0	0	0	0	3.749170016	0	0	0	26.14706274	0	5.255501661	0	2.639093705	0	45.31109188	0	0	0	2.178928579	0	106.5895517	12.63802241	22.61053176	203.605425	0	0	5.694379841	11.70189454	0	0	0	no_match
OTU_306	0	0	0	0	2.426146129	995.5871868	4966.725891	2657.332977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.622651402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no_match
OTU_311	0	0	0	7.148106014	2.441172935	10.01753549	46.13573081	0	17.40127724	153.6410256	40.57618043	12.7457679	0	0	1262.95216	0	2030.081131	1642.166465	0	480.2658666	0	0	43.24641729	111.3543106	7.204878836	0	0	0	0	0	0	0	0	80.68929485	0	0	15.93256522	0	0	5.205634478	20.83410032	0	1.39586933	0	1.682273639	0	59.46555542	0	15.90348079	0	4.629814273	14.95281878	233.1440503	62.65799313	16.51482809	389.0497427	0	437.865066	51.42282569	31.96842377	0	0	0	no_match
OTU_340	0	0	0	13.54377982	0	0	24.97573397	0	0	0	3.379392702	0	0	62.4033233	435.7858719	0	2142.960616	1823.111261	0	259.9935519	0	0	0	0	0	0	0	0	0	0	0	0	0	43.68142278	0	0	0	0	0	1.878725225	7.519073799	0	0	0	4.249954457	0	42.92250617	0	0	0	0	0	72.12189742	0	26.00831437	264.5304235	0	0	29.47544542	42.30407958	0	0	0	no_match
OTU_367	0	0	0	0	0	6245.528058	5164.100289	409.6923508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.891489775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.10104033	0	0	0	0	0	0	0	0	no_match
OTU_374	0	0	77.3354538	12.12258106	0	0	206.7831776	0	0	0	0	0	0	0	1598.10859	0	1781.147011	1470.240576	0	0	0	0	0	0	0	0	0	0	173.2744074	0	0	0	0	0	0	0	9.006759417	0	15.82873289	0	0	0	2.367275901	0	3.803991066	0	60.82927479	0	0	0	0	0	203.3447245	25.30062807	22.06670949	219.9317803	0	0	153.8977898	38.15181227	898.2261211	0	0	no_match
OTU_380	0	0	78.02254892	2.038380906	8038.956508	2.285310601	0	0	0	0	3.560263645	0	0	0	0	2.556129557	0	0	0	0	0	0	49.32924669	0	0	0	0.798992225	18.0720737	0	136.5225495	0	0	3.25621134	46.01932808	0	0	0	0	0	1.979277849	0	49.49832156	0	0	0	33.31482313	0	0	18.14038657	49.71368327	5.28102129	0	0	0	0	0	82.52159798	249.7265116	0	2.025830323	0	0	1388.800884	no_match
OTU_382	140.3893359	0	313.23019	14.32078652	8.384122946	116.9765743	186.7464716	71.29692463	587.6800928	9163.950994	1618.69062	2283.590275	118.7826682	329.9170111	478.9281262	25.65466515	1849.466182	1822.729227	0	1237.092224	12.07791231	554.1767336	396.0754814	2328.202464	142.9705566	266.5274574	1.603821522	18.13808686	53.98536542	45.67374509	1390.227683	17.82755483	0	369.4994095	681.6598812	222.4880897	31.91990506	63.73327059	336.5816456	73.50078488	55.65310166	496.7912763	3.995053603	61.58057884	9.62951649	0	155.6056132	119.1361257	1092.398956	498.9527601	2.650155828	8.559155402	693.961732	3263.816357	60.15715012	803.4881995	331.2921222	1002.554822	20.77763457	79.29597852	0	2094.915511	8363.243137	no_match
OTU_393	23.59084234	0	0	0	5.635428681	46.2508051	79.87798107	105.429658	0	5.911318489	0	0	0	66.52659314	0	0	5532.329522	33618.03072	0	0	73.06404317	0	0	169.1187879	2.772067767	38.38879632	0.808512279	36.57480774	6844.545548	0	0	0	0	0	6.87271466	61.88128665	4.59752532	0	0	2.002861099	0	50.08809792	0	4.281898254	0	33.71177184	13.07388294	0	18.35653069	0	0	0	469.0126362	129.1477576	1531.905775	1.796236594	83.50484926	252.7020225	0	4.099936498	0	1056.080675	0	no_match
OTU_396	23.78406208	0	0	4.159125133	0	20.98332911	139.9726648	19.3260318	10.12493231	59.5973488	25.42534464	7.416124427	0	0	243.4128535	0	2306.379793	2269.905662	0	0	0	0	0	68.20157911	5.589544529	0	0	0	0	0	0	0	0	0	6.929005323	0	0	0	0	0	8.081546831	0	0.812186501	2.158484475	3.915323337	0	79.085784	0	18.50687904	0	0	0	209.2960608	31.24932876	29.70101501	345.8911806	0	0	7.040086729	41.33516845	0	0	0	no_match
OTU_402	0	0	0	1120.645902	0	0	0	102.7748323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.59778973	18.7806875	0	0	0	0	0	0	0	955.8053548	0	56.74412292	0	0	0	0	2.203225069	0	0	0	0	0	258.0691451	0	450.1040905	0	0	0	no_match
OTU_420	0	0	0	0	0	2.420014921	1.990244954	0	0	0	0	0	0	0	0	0	3737.938366	2768.922531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.372111443	0	0	0	17.10186003	0	0	0	0	0	8.046063414	0	0	0	0	0	0	0	0	0	0	no_match
OTU_434	0	0	0	1639.016716	0	0	0	0	0	0	0	0	0	0	1.953475786	0	0	0	0	0	0	66.3051704	0	0	0	0	0	0	0	49.18223268	0	0	0	0	0	0	0	0	0	0	25.68349988	0	0	0	0	0	0	0	0	0	0	0	0	0	1.850805689	0	0	0	0	0	0	0	0	no_match
OTU_452	0	1376.200963	2279.114605	40.44436337	0	10.07639959	424.7053571	41.76247155	0	0	0	0	0	0	0	0	1647.867178	33046.80126	0	0	92.85527485	0	0	0	0	0	0	0	14467.13518	50.16297572	0	0	0	0	0	0	0	0	0	0	122.2463883	0	0	0	0	0	3.560415556	0	0	0	0	0	1541.092194	196.9568067	7373.405459	0	0	0	0	0	0	0	0	no_match
OTU_499	0	0	0	11.9030844	0	0	26.340204	33.18573694	0	6.822514351	8.316035248	0	0	0	367.3130361	0	1820.752999	1432.515	0	0	0	0	0	39.03749593	0	0	0	0	31.40991257	0	0	0	0	0	174.5062931	0	5.306207495	0	0	0	37.00598791	0	0	2.470964163	0.747022874	0	33.95058089	0	0	0	0	0	106.486868	11.92441153	22.00050108	346.2104001	0	0	12.08890002	37.85534567	0	0	0	no_match
OTU_512	0	0	46.45549089	24.27349193	0	8.164195653	138.7625674	0	0	0	0	0	0	0	585.4620466	0	2488.64789	2298.51983	0	0	0	0	0	0	0	0	0	0	96.0794993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04674874	0	50.00239437	0	0	0	0	0	99.52913777	0	44.8647567	325.5270694	0	0	69.84851887	55.48528465	0	1242.796276	0	no_match
OTU_518	0	0	0	0	0	0	0	0	0	0	0	8.759119229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833.1479171	0	0	1101.531144	0	0	0	349.0673137	0	0	0	no_match
OTU_530	0	0	0	3327.752114	0	0	0	98.89756884	0	0	0	0	0	0	0	0	0	0	0	336.4702876	0	0	0	0	60.57214113	0	0	0	0	0	0	36.36618022	19.99968859	0	0	0	5.581111604	0	0	0	0	0	0	0	1.571449301	0	39.67721477	0	0	0	0	0	0	0	2.103663955	0	0	0	0	751.5374985	0	0	0	no_match
OTU_551	0	0	49.13621761	4475.013126	0	0	0	149.1240336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.14008682	22.89030808	0	0	0	0	0	0	0	5.639483856	0	73.22925617	0	0	0	0	5.370676721	0	0	0	0	0	0	0	597.0772291	0	0	0	no_match
OTU_596	0	0	0	5.327333731	0	2.986343773	4.911999156	0	0	0	0	0	0	0	4.723973896	0	3245.225937	1590.412709	0	0	0	0	0	8.735793256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.70295827	0	0	0	0	0	21.10401583	0	0	0	0	0	79.43194454	13.34219721	38.04338991	16.23723509	0	0	4.50874767	10.58906525	0	0	0	no_match
OTU_600	0	0	0	8.021295039	0	5.995330422	61.6327611	12.42407141	0	0	0	0	0	0	379.3506249	0	2785.307194	2020.497	0	0	0	0	0	0	0	49.76205667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.78144463	0	0	0	4.195054736	0	21.18402263	0	0	0	0	0	189.3660569	0	8.98532119	249.1386713	0	0	9.051681295	50.48874341	0	0	0	no_match
OTU_602	0	0	768.9759306	578.5893593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498.1387037	0	0	0	0	0	0	0	0	0	0	0	0	0	8.925151462	0	191.0563117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.801681618	0	0	12660.96469	0	108.4423644	0	0	0	0	0	0	no_match
OTU_620	0	0	104.6499142	13.67017546	0	9.195709246	65.54292398	0	0	0	0	0	0	0	375.7797454	0	2041.950714	1555.90786	0	0	0	0	0	0	0	50.88375702	0	0	18.03646021	0	0	0	0	0	0	0	42.65764196	0	0	0	21.24988495	0	0	0	0	0	56.31999768	63.68522948	0	0	0	0	366.8866291	13.69466875	18.37572362	338.0855111	0	334.9526305	27.76715327	84.2332395	0	0	0	no_match
OTU_622	0	0	52.37007128	8.209177075	0	0	22.7074966	31.78769816	0	0	0	0	0	0	446.4715366	0	2162.484069	1595.54237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.47012602	0	0	0	0	0	10.63410322	0	4.274862358	0	0	0	34.68834239	0	0	66.7373515	0	0	265.202135	0	45.9789176	357.4404993	0	0	9.263697971	59.82996856	0	0	0	no_match
OTU_628	0	1125.58417	211.0268246	46.86210556	0	12.36211444	193.167851	0	20.1318772	79.0001336	14.44411536	49.15275867	0	0	481.5447892	3.4567693	2095.932123	1465.877528	0	0	0	0	133.4203308	226.013991	0	0	1.080513226	0	163.6675605	0	0	0	0	0	9.184843912	0	12.28846374	0	0	5.35333343	10.71261209	0	1.076605644	0	2.595006934	45.05313805	30.57638287	0	24.53206302	0	0	2.883201306	226.0585078	6.903833803	25.47510251	343.2756863	0	337.7164261	102.6529844	46.57356932	0	0	0	no_match
OTU_629	0	0	0	0	0	40.20014937	0	0	13.4290274	2553.182707	419.1220334	167.2162042	57.19402188	0	0	0	0	0	0	0	0	0	0	0	33.36117709	0	0	0	0	0	0	0	0	0	9.190165374	0	0	0	0	21.42574005	10.7188187	0	0	1.431434121	1.731006943	0	4.370585434	0	49.09255253	0	0	0	71.96938008	828.9400448	2.317260194	0	0	0	0	0	0	0	0	no_match
OTU_639	0	0	0	2665.179465	0	0	0	116.2227276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.4095706	0	2.17868808	0	0	0	0	16.14505549	26.63706335	0	0	10.42192131	0	0	0	0	0	0	0	0	3.488287196	0	66.05630875	0	24.73255857	0	0	0	0	0	0	0	0	0	0	458.4940077	0	0	0	no_match
OTU_64	0	0	0	0.527918672	0	0	0	1024.151501	0	0	0	1.882660624	6.568171557	0	0	0	0	0	0	0	0	0	0	0	2.128446366	0	0.20693037	0	0	0	0	0	5.059941727	59.59254844	0	415611.6124	312076.7854	16.44615571	8.271786614	4.100892942	0	0	0	0	0.165657619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.9877383	10.20424837	0	0	no_match
OTU_654	0	0	0	0	0	97.86049395	0	0	54.83602256	3114.784981	427.860198	642.6445199	35.03186696	0	0	0	0	0	0	0	0	0	0	18.4687819	7.56815899	0	0	0	0	0	0	0	0	0	0	84.47257702	0	0	0	57.41515407	0	0	0	0	1.767096249	0	22.30853307	0	0	0	0	0	41.98277181	825.0668369	0	0	0	0	0	0	0	0	0	no_match
OTU_669	0	0	0	4052.821834	0	0	0	159.1443104	0	0	0	10.17827509	0	0	0	0	0	0	0	0	0	0	0	0	19.17845446	0	0	0	0	0	0	0	18.2371261	0	0	0	25.44625525	0	0	0	0	0	0	0	7.164791326	0	18.09024091	0	0	0	0	0	0	0	2.397836388	0	0	0	0	672.2568539	0	0	0	no_match
OTU_685	0	0	0	2704.216633	0	0	0	464.6432515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.260129784	0	0	130.431059	374.6990133	0	0	0	0	0	0	0	185.538651	0	91.85546982	0	0	0	0	0	0	0	0	0	0	0	0	596.2767919	0	0	0	no_match
OTU_703	0	0	0	8.880407783	0	9.956181393	51.85774579	0	0	0	0	0	0	0	304.4859294	0	2077.902291	1546.498974	0	0	8.737852306	0	0	0	0	0	0	52.48851625	0	0	0	8.598314957	0	0	0	0	32.98954901	0	0	2.874306492	11.50361019	0	1.156100076	0	4.644361858	0	42.21524895	0	0	0	0	0	88.27280764	0	7.46076374	257.777961	0	0	40.08461009	32.36100973	0	0	0	no_match
OTU_714	0	15868.43968	2517.347935	2236.080174	0	0	5.512697326	0	0	0	0	0	0	0	204.1146061	0	2384.809029	1589.683197	0	602.5564845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.663163854	0	0	0	23.23476431	0	0	0	1.876118043	0	33.1588152	0	0	0	0	0	144.8619825	0	27.62668888	252.517591	0	0	30.36078847	74.27514472	1502.356911	0	0	no_match
OTU_717	0	0	115.0389287	0	0	0	44.3382348	0	7.316446113	0	0	0	0	0	346.4583033	0	2109.713611	1766.446715	0	0	0	0	72.73261089	0	0	0	0	0	0	0	0	0	0	0	10.01403121	0	0	0	0	0	11.67972291	0	0	0	4.715463988	0	47.62392967	0	0	0	0	0	168.0453869	7.527096577	25.24994378	342.8589278	0	368.2047146	30.52370937	32.85643554	19.3643436	0	0	no_match
OTU_723	0	0	0	18.10989484	0	0	0	0	0	0	0	0	0	0	329.2057215	3.784967875	1838.652736	1590.973995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.894257716	0	52.61051517	0	0	0	0	0	135.0116433	7.559309544	30.42960415	323.2986712	0	0	10.21811288	41.99624286	0	0	0	no_match
OTU_725	0	0	57.96776301	12.11551101	0	0	61.44022612	7.037079417	0	0	0	0	0	0	367.959396	0	1672.818167	1766.08547	0	0	0	0	0	29.80062955	0	0	0	0	19.98154053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.950443131	0	38.39608314	0	0	0	0	0	248.3874935	7.585761717	20.35739065	303.3288479	0	0	35.88854138	36.12274256	19.51526659	0	0	no_match
OTU_781	0	0	0	9.448836134	0	10.59346922	26.1365314	0	0	0	0	0	0	0	187.1239818	0	3125.440361	2174.396485	0	0	0	0	0	10.32950479	0	0	0	0	0	140.632226	0	0	0	0	0	0	0	0	0	0	36.71984336	0	0	1.634571811	0.988328807	0	14.97247197	0	0	0	0	0	105.6634706	0	23.81496517	139.8818505	0	0	26.65649776	15.65109732	0	0	0	no_match
OTU_801	0	0	0	0	0	161.7921394	20.69814531	0	202.9777816	5698.120785	744.9608851	1235.133168	26.59936188	0	0	0	0	0	0	0	0	0	0	767.7685378	17.23929244	0	0	0	0	0	0	0	0	144.8004591	0	96.20883098	0	0	0	264.6825803	0	0	0	88.20796935	2.012608948	0	25.40798403	0	0	0	0	0	179.3087861	2546.019502	10.77693795	0	0	0	0	0	0	0	0	no_match
OTU_840	0	0	0	16.48706011	0	0	18.24201661	0	0	0	5.759304411	0	0	106.350391	467.8329265	0	2442.975103	1799.612653	0	0	0	0	0	10.81423134	0	0	0	0	43.50612825	0	0	0	0	0	0	0	0	0	0	3.201803232	51.25729824	0	0	0	3.10412258	0	52.25025426	0	0	0	0	0	172.0784762	0	11.08111818	295.7634964	0	0	22.32591314	39.32531298	21.24545126	0	0	no_match
OTU_846	0	675.4287216	0	6.616592919	4.519308338	22.25438322	933.4138187	122.9801759	0	47.4055701	11.55663064	0	0	0	152.5475893	8.297207201	1470.623477	1080.245385	0	0	0	0	0	0	0	0	1.296766046	0	43.64973778	0	0	0	0	0	0	0	125.3568474	0	0	0	0	0	0	0	1.038122996	0	47.18045457	0	0	80.68541158	0	0	160.3145985	24.85668029	88.94156709	757.6947861	0	0	11.19980441	52.60682939	0	0	0	no_match
OTU_847	0	0	0	2944.895471	0	0	0	338.2542494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.00058537	0	0	86.85960618	0	0	0	0	0	0	0	0	20.76606765	0	41.9454691	0	0	0	0	0	0	0	2.77990693	0	0	0	0	743.2005827	0	0	0	no_match
OTU_877	0	0	323.088055	27.01071549	0	7.570699161	171.2210557	0	8.219326697	0	5.897160102	12.04068287	0	0	685.6131975	0	919.7252603	944.9684553	0	0	0	0	0	66.43849573	0	0	1.323437121	0	89.09499669	0	0	0	0	0	11.24980527	0	15.05118927	35.06083231	0	0	39.36315124	0	1.318651026	0	1.059474462	0	37.45064767	0	0	0	0	0	239.1250102	25.36791697	31.20248372	352.8267283	0	0	142.8769375	60.39991555	0	0	0	no_match
OTU_885	0	0	129.8106237	10.17411634	0	0	53.15850342	0	0	0	0	0	0	0	421.0183894	0	2360.309872	1835.073203	0	0	0	0	0	0	0	0	0	0	44.74583983	0	0	9.850927893	0	0	0	0	15.11820258	0	26.56915538	0	65.89735025	0	0	1.760039389	2.128383247	0	59.11304367	0	0	0	0	0	202.2649943	25.48086407	14.24609473	224.4518386	0	0	68.88627695	16.85245492	0	0	0	no_match
OTU_903	0	0	0	6.853537672	0	3.841888003	47.39411818	15.9230226	58.39464063	245.5159812	83.79337082	97.7641913	14.21153598	0	346.4074671	0	3072.219605	1550.516893	0	0	0	0	0	0	4.605313951	0	0	0	0	76.5037285	0	0	0	0	0	0	0	0	0	3.327409333	0	0	1.338346552	3.556818848	4.301195585	0	48.87001917	0	0	0	0	0	166.0555747	205.9745211	20.15269942	361.0807277	0	0	23.20175425	85.14174408	0	0	0	no_match
OTU_910	0	702.523983	0	0	0	11.57356612	41.24561488	39.97300171	0	69.03018541	6.010116186	12.27131395	0	0	244.1032843	4.315027525	1658.374257	1396.449589	0	0	0	0	0	146.7073397	4.624454215	0	0	0	22.70038766	0	0	0	0	0	0	0	0	0	0	3.341238465	40.11712558	0	2.687817777	0	3.239303921	0	32.71541941	0	0	0	0	0	141.0925345	51.70764428	26.0183013	338.6090991	0	421.5657882	11.64909183	68.3964831	0	0	0	no_match
OTU_914	0	0	0	10.36611564	0	3.873956021	25.48784755	0	0	0	0	0	0	0	297.2104763	0	1763.558208	1402.277632	0	0	0	0	83.6207263	22.6645567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.349517653	0	0	0	65.70391254	0	0	0	0	0	25.76025093	17.30781488	2.902987548	144.4342405	0	0	11.69770898	37.77506362	0	0	0	no_match
OTU_923	39.83732513	0	0	0	0	3.905134742	32.11622642	8.09257697	33.91768983	259.5400768	6.083772265	12.4217032	0	224.6839246	166.7890275	0	2710.941215	1787.264282	0	234.0274865	0	104.8366367	0	11.42348381	0	0	0	30.88152781	45.95717773	0	0	0	0	0	11.60579875	0	0	0	0	3.382186513	54.14503335	0	1.360378962	5.423058992	4.372003634	0	88.31028889	40.56773581	0	0	0	0	77.90273068	61.06489617	20.48446143	330.6258148	0	0	41.27149435	83.08164715	0	0	0	no_match
OTU_940	0	0	0	0	0	0	22.68467827	8.165765651	0	0	6.138793462	0	0	0	0	0	2693.37479	1721.454163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.16976168	0	0	0	0	0	4.118046394	0	5.514429648	0	89.10896076	0	0	0	0	0	52.40485156	0	2.952817346	18.36418187	0	0	0	6.986085963	0	0	0	no_match
OTU_960	284.9597374	2180.056666	0	4260.549092	14.5868068	7.981073508	6.563716255	16.53910964	0	10.20061538	0	38.08006619	0	459.1951461	6.312465305	26.78059326	5.327360037	332.0636815	0	956.5818831	10.50665493	857.0346063	344.5486524	11.67330579	14.35050259	331.2199698	6.97587417	63.11376169	23.48111128	79.4637793	806.2454376	31.01661315	11.37178555	723.2173956	11.8596078	0	7.933524066	73.92265205	111.5407906	20.73691252	497.9622572	605.0267738	0	0	5.584519595	58.17328554	50.76087785	124.3647542	31.6761666	781.2760863	18.44310314	0	0	17.82866688	23.92278786	3.099599296	144.0965922	2616.386996	0	0	45.86634805	5467.142124	12125.39986	no_match
OTU_974	0	0	68.7628917	32.33641317	0	4.028183327	59.63074296	8.34756949	0	0	0	0	0	0	417.3671046	0	1785.369226	3318.443941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.008368632	0	0	0	0	174.4955924	0	0	4.509762993	0	102.4795081	0	0	0	0	0	227.6793046	8.998430927	21.12991522	247.1784231	0	0	24.32682045	92.84112806	0	0	0	no_match
OTU_1009	0	0	0	0	0	0	0	0	17.78515349	4731.848862	497.6556056	416.8621608	15.14933923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.64094399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_101	0	0	0	1.495880159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.667099519	0	0	0	0	36.32469128	0.292112796	0	2207.813281	0	12091.14186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6477.466897	0	12.31826158	0	0	0	0	0	8901.935232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_1023	0	0	0	0	0	0	0	710.8199417	0	0	0	0	0	0	614.506156	74822.92643	44.13685822	0	0	0	0	0	0	0	426.0334394	0	0	98.04257406	0	0	0	0	4239.655239	0	405.3065733	635.8703486	714.8003826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425.9491898	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_1027	0	0	0	0	0	37.27339373	98.77406178	77.24133165	0	0	0	0	0	0	16.37812288	0	2311.071824	1636.967664	0	0	0	0	0	0	0	0	0	0	511.7561304	0	0	0	76.71267555	0	0	0	0	0	0	0	28.71104727	0	0	0	0	0	0	0	0	0	0	0	0	0	27.93118902	0	0	0	0	0	0	0	0	Unknown
OTU_1035	0	0	0	0	0	0	0	0	0	2852.11434	518.8764895	569.4435276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.04748271	0	0	3.884000511	96.89481281	3050.482122	18.71883508	0	0	0	0	0	0	0	0	Unknown
OTU_1039	0	0	0	3301.553122	5.084663564	0	0	86.47794819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.945959019	0	0	0	41.481972	0	0	0	0	0	0	0	1.167989829	0	135.6555907	0	0	0	0	0	0	0	3.127123608	0	0	0	0	895.2158451	0	0	0	Unknown
OTU_1060	0	0	0	0	0	0	0	0	91.61462959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.0809632	0	0	0	0	0	0	0	0	0	0	526.6509631	0	8.388212204	0	0	10.96269585	0	0	0	158.2000622	0	0	5.963344236	0	0	0	4.875029732	0	4026.075218	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_1065	0	0	0	0	0	4.228435657	13.91003445	8.762550663	0	0	0	0	0	0	0	0	2280.561692	2287.089428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.406487176	0	0	0	43.97072153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unknown
OTU_1067	0	0	0	0	0	131.1334497	0	0	73.48048753	5849.841714	863.2965662	1143.709801	0	0	3.345719178	0	0	17.59996727	0	0	0	0	0	123.7412047	10.14136304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.663644475	0	0	0	0	0	0	5.978704544	0	0	0	0	0	70.32135074	2192.286639	22.18913229	0	0	0	0	0	0	0	0	Unknown
OTU_1068	0	0	0	0	0	0	0	429.790602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.10546082	0	0	0	0	0	0	0	3865.764549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.5858225	0	0	0	Unknown
OTU_1069	0	0	0	0	0	8.470292257	20.89816423	8.776456714	9.195993369	0	0	0	0	0	0	0	3053.113102	1638.745137	0	0	0	0	0	0	0	0	0	0	99.68176579	0	0	0	0	0	0	0	0	0	0	0	0	0	1.475340565	0	18.96587492	0	239.4328255	0	0	0	0	0	70.40505003	0	0	141.4526519	0	0	6.394175182	18.77138155	0	0	0	Unknown
OTU_1075	0	0	0	3.789563069	0	0	34.94117608	8.804401651	0	21.72071335	6.618902085	27.02863737	0	0	426.766622	0	2149.656036	1909.11836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.72691031	0	4.4401145	0	2.378282972	0	48.03903974	0	0	0	0	0	169.5101408	0	38.20504926	277.2059549	0	0	12.82906949	71.55837425	0	0	0	Unknown
OTU_1076	0	0	0	0	119.3501281	0	0	52.95286451	18.49471477	0	26.53898502	270.9333787	0	0	26.94728855	1219.452774	0	17.71933668	0	0	325.1760448	0	0	0	0	0	0	1414.488555	2831.738644	0	0	22.06780775	24.27251254	0	25.31374496	0	0	0	0	7.376985304	0	0	0	0	0	0	12.03850861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unknown
